"Country_Region","Last_Update","Confirmed","Deaths","Recovered","Active"
"Holy See",2020-04-16,8,0,2,6
"Honduras",2020-04-01,172,10,3,159
"Honduras",2020-04-02,219,14,3,202
"Honduras",2020-04-03,222,15,3,204
"Honduras",2020-04-04,264,15,3,246
"Honduras",2020-04-05,268,22,6,240
"Honduras",2020-04-06,298,22,6,270
"Honduras",2020-04-07,305,22,6,277
"Honduras",2020-04-08,312,22,6,284
"Honduras",2020-04-09,343,23,6,314
"Honduras",2020-04-10,382,23,7,352
"Honduras",2020-04-11,392,24,7,361
"Honduras",2020-04-12,393,25,7,361
"Honduras",2020-04-13,397,25,7,365
"Honduras",2020-04-14,407,26,7,374
"Honduras",2020-04-15,419,31,9,379
"Honduras",2020-04-16,426,35,9,382
"Hungary",2020-04-01,525,20,40,465
"Hungary",2020-04-02,585,21,42,522
"Hungary",2020-04-03,623,26,43,554
"Hungary",2020-04-04,678,32,58,588
"Hungary",2020-04-05,733,34,66,633
"Hungary",2020-04-06,744,38,67,639
"Hungary",2020-04-07,817,47,71,699
"Hungary",2020-04-08,895,58,94,743
"Hungary",2020-04-09,980,66,96,818
"Hungary",2020-04-10,1190,77,112,1001
"Hungary",2020-04-11,1310,85,115,1110
"Hungary",2020-04-12,1410,99,118,1193
"Hungary",2020-04-13,1458,109,120,1229
"Hungary",2020-04-14,1512,122,122,1268
"Hungary",2020-04-15,1579,134,192,1253
"Hungary",2020-04-16,1652,142,199,1311
"Iceland",2020-04-01,1220,2,225,993
"Iceland",2020-04-02,1319,4,284,1031
"Iceland",2020-04-03,1364,4,309,1051
"Iceland",2020-04-04,1417,4,396,1017
"Iceland",2020-04-05,1486,4,428,1054
"Iceland",2020-04-06,1562,6,460,1096
"Iceland",2020-04-07,1586,6,559,1021
"Iceland",2020-04-08,1616,6,633,977
"Iceland",2020-04-09,1648,6,688,954
"Iceland",2020-04-10,1675,7,751,917
"Iceland",2020-04-11,1689,8,841,840
"Iceland",2020-04-12,1701,8,889,804
"Iceland",2020-04-13,1711,8,933,770
"Iceland",2020-04-14,1720,8,989,723
"Iceland",2020-04-15,1727,8,1077,642
"Iceland",2020-04-16,1739,8,1144,587
"India",2020-04-01,1998,58,148,1792
"India",2020-04-02,2543,72,191,2280
"India",2020-04-03,2567,72,192,2303
"India",2020-04-04,3082,86,229,2767
"India",2020-04-05,3588,99,229,3260
"India",2020-04-06,4778,136,375,4267
"India",2020-04-07,5311,150,421,4740
"India",2020-04-08,5916,178,506,5232
"India",2020-04-09,6725,226,620,5879
"India",2020-04-10,7598,246,774,6578
"India",2020-04-11,8446,288,969,7189
"India",2020-04-12,9205,331,1080,7794
"India",2020-04-13,10453,358,1181,8914
"India",2020-04-14,11487,393,1359,9735
"India",2020-04-15,12322,405,1432,10485
"India",2020-04-16,13430,448,1768,11214
"Indonesia",2020-04-01,1677,157,103,1417
"Indonesia",2020-04-02,1790,170,112,1508
"Indonesia",2020-04-03,1986,181,134,1671
"Indonesia",2020-04-04,2092,191,150,1751
"Indonesia",2020-04-05,2273,198,164,1911
"Indonesia",2020-04-06,2491,209,192,2090
"Indonesia",2020-04-07,2738,221,204,2313
"Indonesia",2020-04-08,2956,240,222,2494
"Indonesia",2020-04-09,3293,280,252,2761
"Indonesia",2020-04-10,3512,306,282,2924
"Indonesia",2020-04-11,3842,327,286,3229
"Indonesia",2020-04-12,4241,373,359,3509
"Indonesia",2020-04-13,4557,399,380,3778
"Indonesia",2020-04-14,4839,459,426,3954
"Indonesia",2020-04-15,5136,469,446,4221
"Indonesia",2020-04-16,5516,496,548,4472
"Iran",2020-04-01,47593,3036,15473,29084
"Iran",2020-04-02,50468,3160,16711,30597
"Iran",2020-04-03,53183,3294,17935,31954
"Iran",2020-04-04,55743,3452,19736,32555
"Iran",2020-04-05,58226,3603,19736,34887
"Iran",2020-04-06,60500,3739,24236,32525
"Iran",2020-04-07,62589,3872,27039,31678
"Iran",2020-04-08,64586,3993,29812,30781
"Iran",2020-04-09,66220,4110,32309,29801
"Iran",2020-04-10,68192,4232,35465,28495
"Iran",2020-04-11,70029,4357,41947,23725
"Iran",2020-04-12,71686,4474,43894,23318
"Iran",2020-04-13,73303,4585,45983,22735
"Iran",2020-04-14,74877,4683,48129,22065
"Iran",2020-04-15,76389,4777,49933,21679
"Iran",2020-04-16,77995,4869,52229,20897
"Iraq",2020-04-01,728,52,182,494
"Iraq",2020-04-02,772,54,202,516
"Iraq",2020-04-03,820,54,226,540
"Iraq",2020-04-04,878,56,259,563
"Iraq",2020-04-05,961,61,279,621
"Iraq",2020-04-06,1031,64,344,623
"Iraq",2020-04-07,1122,65,373,684
"Iraq",2020-04-08,1202,69,452,681
"Iraq",2020-04-09,1232,69,496,667
"Iraq",2020-04-10,1279,70,550,659
"Iraq",2020-04-11,1318,72,601,645
"Iraq",2020-04-12,1352,76,640,636
"Iraq",2020-04-13,1378,78,717,583
"Iraq",2020-04-14,1400,78,766,556
"Iraq",2020-04-15,1415,79,812,524
"Iraq",2020-04-16,1434,80,856,498
"Ireland",2020-04-01,3447,85,5,3357
"Ireland",2020-04-02,3849,98,5,3746
"Ireland",2020-04-03,4273,120,5,4148
"Ireland",2020-04-04,4604,137,25,4442
"Ireland",2020-04-05,4994,158,25,4811
"Ireland",2020-04-06,5364,174,25,5165
"Ireland",2020-04-07,5709,210,25,5474
"Ireland",2020-04-08,6074,235,25,5814
"Ireland",2020-04-09,6574,263,25,6286
"Ireland",2020-04-10,8089,287,25,7777
"Ireland",2020-04-11,8928,320,25,8583
"Ireland",2020-04-12,9655,334,25,9296
"Ireland",2020-04-13,10647,365,25,10257
"Ireland",2020-04-14,11479,406,25,11048
"Ireland",2020-04-15,12547,444,77,12026
"Ireland",2020-04-16,13271,486,77,12708
"Israel",2020-04-01,6092,26,241,5825
"Israel",2020-04-02,6857,36,338,6483
"Israel",2020-04-03,7428,40,403,6985
"Israel",2020-04-04,7851,44,427,7380
"Israel",2020-04-05,8430,49,477,7904
"Israel",2020-04-06,8904,57,585,8262
"Israel",2020-04-07,9248,65,770,8413
"Israel",2020-04-08,9404,73,801,8530
"Israel",2020-04-09,9968,86,1011,8871
"Israel",2020-04-10,10408,95,1183,9130
"Israel",2020-04-11,10743,101,1341,9301
"Israel",2020-04-12,11145,103,1627,9415
"Israel",2020-04-13,11586,116,1855,9615
"Israel",2020-04-14,12046,123,2195,9728
"Israel",2020-04-15,12501,130,2563,9808
"Israel",2020-04-16,12758,142,2818,9798
"Italy",2020-04-01,110574,13155,16847,80572
"Italy",2020-04-02,115242,13915,18278,83049
"Italy",2020-04-03,119827,14681,19758,85388
"Italy",2020-04-04,124632,15362,20996,88274
"Italy",2020-04-05,128948,15887,21815,91246
"Italy",2020-04-06,132547,16523,22837,93187
"Italy",2020-04-07,135586,17127,24392,94067
"Italy",2020-04-08,139422,17669,26491,95262
"Italy",2020-04-09,143626,18279,28470,96877
"Italy",2020-04-10,147577,18849,30455,98273
"Italy",2020-04-11,152271,19468,32534,100269
"Italy",2020-04-12,156363,19899,34211,102253
"Italy",2020-04-13,159516,20465,35435,103616
"Italy",2020-04-14,162488,21067,37130,104291
"Italy",2020-04-15,165155,21645,38092,105418
"Italy",2020-04-16,168941,22170,40164,106607
"Jamaica",2020-04-01,44,3,2,39
"Jamaica",2020-04-02,47,3,2,42
"Jamaica",2020-04-03,47,3,2,42
"Jamaica",2020-04-04,53,3,7,43
"Jamaica",2020-04-05,58,3,8,47
"Jamaica",2020-04-06,58,3,8,47
"Jamaica",2020-04-07,63,3,8,52
"Jamaica",2020-04-08,63,4,10,49
"Jamaica",2020-04-09,63,4,12,47
"Jamaica",2020-04-10,63,4,13,46
"Jamaica",2020-04-11,65,4,13,48
"Jamaica",2020-04-12,69,4,13,52
"Jamaica",2020-04-13,73,4,19,50
"Jamaica",2020-04-14,73,4,19,50
"Jamaica",2020-04-15,125,5,21,99
"Jamaica",2020-04-16,143,5,21,117
"Japan",2020-04-01,2178,57,472,1649
"Japan",2020-04-02,2495,62,472,1961
"Japan",2020-04-03,2617,63,514,2040
"Japan",2020-04-04,3139,77,514,2548
"Japan",2020-04-05,3139,77,514,2548
"Japan",2020-04-06,3654,85,575,2994
"Japan",2020-04-07,3906,92,592,3222
"Japan",2020-04-08,4257,93,622,3542
"Japan",2020-04-09,4667,94,632,3941
"Japan",2020-04-10,5530,99,685,4746
"Japan",2020-04-11,6005,99,762,5144
"Japan",2020-04-12,6748,108,762,5878
"Japan",2020-04-13,7370,123,784,6463
"Japan",2020-04-14,7645,143,799,6703
"Japan",2020-04-15,8100,146,853,7101
"Japan",2020-04-16,8626,178,901,7547
"Jordan",2020-04-01,278,5,36,237
"Jordan",2020-04-02,299,5,45,249
"Jordan",2020-04-03,310,5,58,247
"Jordan",2020-04-04,323,5,74,244
"Jordan",2020-04-05,345,5,110,230
"Jordan",2020-04-06,349,6,126,217
"Jordan",2020-04-07,353,6,138,209
"Jordan",2020-04-08,358,6,150,202
"Jordan",2020-04-09,372,7,161,204
"Jordan",2020-04-10,372,7,170,195
"Jordan",2020-04-11,381,7,177,197
"Jordan",2020-04-12,389,7,201,181
"Jordan",2020-04-13,391,7,215,169
"Jordan",2020-04-14,397,7,235,155
"Jordan",2020-04-15,401,7,250,144
"Jordan",2020-04-16,402,7,259,136
"Kazakhstan",2020-04-01,380,3,26,351
"Kazakhstan",2020-04-02,435,3,27,405
"Kazakhstan",2020-04-03,464,6,29,429
"Kazakhstan",2020-04-04,531,5,36,490
"Kazakhstan",2020-04-05,584,6,42,536
"Kazakhstan",2020-04-06,662,6,46,610
"Kazakhstan",2020-04-07,697,6,51,640
"Kazakhstan",2020-04-08,727,7,54,666
"Kazakhstan",2020-04-09,781,8,60,713
"Kazakhstan",2020-04-10,812,10,64,738
"Kazakhstan",2020-04-11,865,10,81,774
"Kazakhstan",2020-04-12,951,10,99,842
"Kazakhstan",2020-04-13,1091,12,138,941
"Kazakhstan",2020-04-14,1232,14,203,1015
"Kazakhstan",2020-04-15,1295,16,240,1039
"Kazakhstan",2020-04-16,1402,17,277,1108
"Kenya",2020-04-01,81,1,3,77
"Kenya",2020-04-02,110,3,4,103
"Kenya",2020-04-03,122,4,4,114
"Kenya",2020-04-04,126,4,4,118
"Kenya",2020-04-05,142,4,4,134
"Kenya",2020-04-06,158,6,4,148
"Kenya",2020-04-07,172,6,7,159
"Kenya",2020-04-08,179,6,9,164
"Kenya",2020-04-09,184,7,12,165
"Kenya",2020-04-10,189,7,22,160
"Kenya",2020-04-11,191,7,24,160
"Kenya",2020-04-12,197,8,25,164
"Kenya",2020-04-13,208,9,40,159
"Kenya",2020-04-14,216,9,41,166
"Kenya",2020-04-15,225,10,53,162
"Kenya",2020-04-16,234,11,53,170
"Korea, South",2020-04-01,9887,165,5567,4155
"Korea, South",2020-04-02,9976,169,5828,3979
"Korea, South",2020-04-03,10062,174,6021,3867
"Korea, South",2020-04-04,10156,177,6325,3654
"Korea, South",2020-04-05,10237,183,6463,3591
"Korea, South",2020-04-06,10284,186,6598,3500
"Korea, South",2020-04-07,10331,192,6694,3445
"Korea, South",2020-04-08,10384,200,6776,3408
"Korea, South",2020-04-09,10423,204,6973,3246
"Korea, South",2020-04-10,10450,208,7117,3125
"Korea, South",2020-04-11,10480,211,7243,3026
"Korea, South",2020-04-12,10512,214,7368,2930
"Korea, South",2020-04-13,10537,217,7447,2873
"Korea, South",2020-04-14,10564,222,7534,2808
"Korea, South",2020-04-15,10591,225,7616,2750
"Korea, South",2020-04-16,10613,229,7757,2627
"Kosovo",2020-04-01,125,1,10,114
"Kosovo",2020-04-02,125,1,10,114
"Kosovo",2020-04-03,126,1,10,115
"Kosovo",2020-04-04,135,1,16,118
"Kosovo",2020-04-05,145,1,23,121
"Kosovo",2020-04-06,145,1,23,121
"Kosovo",2020-04-07,170,4,24,142
"Kosovo",2020-04-08,184,5,30,149
"Kosovo",2020-04-09,184,5,30,149
"Kosovo",2020-04-10,250,7,52,191
"Kosovo",2020-04-11,283,7,58,218
"Kosovo",2020-04-12,283,7,58,218
"Kosovo",2020-04-13,283,7,58,218
"Kosovo",2020-04-14,387,8,66,313
"Kosovo",2020-04-15,387,8,66,313
"Kosovo",2020-04-16,449,11,79,359
"Kuwait",2020-04-01,317,0,80,237
"Kuwait",2020-04-02,342,0,81,261
"Kuwait",2020-04-03,417,0,82,335
"Kuwait",2020-04-04,479,1,93,385
"Kuwait",2020-04-05,556,1,99,456
"Kuwait",2020-04-06,665,1,103,561
"Kuwait",2020-04-07,743,1,105,637
"Kuwait",2020-04-08,855,1,111,743
"Kuwait",2020-04-09,910,1,111,798
"Kuwait",2020-04-10,993,1,123,869
"Kuwait",2020-04-11,1154,1,133,1020
"Kuwait",2020-04-12,1234,1,142,1091
"Kuwait",2020-04-13,1300,2,150,1148
"Kuwait",2020-04-14,1355,3,176,1176
"Kuwait",2020-04-15,1405,3,206,1196
"Kuwait",2020-04-16,1524,3,225,1296
"Kyrgyzstan",2020-04-01,111,0,3,108
"Kyrgyzstan",2020-04-02,116,0,5,111
"Kyrgyzstan",2020-04-03,130,1,6,123
"Kyrgyzstan",2020-04-04,144,1,9,134
"Kyrgyzstan",2020-04-05,147,1,9,137
"Kyrgyzstan",2020-04-06,216,4,33,179
"Kyrgyzstan",2020-04-07,228,4,33,191
"Kyrgyzstan",2020-04-08,270,4,33,233
"Kyrgyzstan",2020-04-09,280,4,35,241
"Kyrgyzstan",2020-04-10,298,5,35,258
"Kyrgyzstan",2020-04-11,339,5,44,290
"Kyrgyzstan",2020-04-12,377,5,54,318
"Kyrgyzstan",2020-04-13,419,5,67,347
"Kyrgyzstan",2020-04-14,430,5,71,354
"Kyrgyzstan",2020-04-15,449,5,78,366
"Kyrgyzstan",2020-04-16,466,5,91,370
"Laos",2020-04-01,10,0,0,10
"Laos",2020-04-02,10,0,0,10
"Laos",2020-04-03,10,0,0,10
"Laos",2020-04-04,10,0,0,10
"Laos",2020-04-05,11,0,0,11
"Laos",2020-04-06,12,0,0,12
"Laos",2020-04-07,14,0,0,14
"Laos",2020-04-08,15,0,0,15
"Laos",2020-04-09,16,0,0,16
"Laos",2020-04-10,16,0,0,16
"Laos",2020-04-11,18,0,0,18
"Laos",2020-04-12,19,0,0,19
"Laos",2020-04-13,19,0,0,19
"Laos",2020-04-14,19,0,1,18
"Laos",2020-04-15,19,0,1,18
"Laos",2020-04-16,19,0,2,17
"Latvia",2020-04-01,446,0,1,445
"Latvia",2020-04-02,458,0,31,427
"Latvia",2020-04-03,493,1,1,491
"Latvia",2020-04-04,509,1,1,507
"Latvia",2020-04-05,533,1,1,531
"Latvia",2020-04-06,542,1,16,525
"Latvia",2020-04-07,548,2,16,530
"Latvia",2020-04-08,577,2,16,559
"Latvia",2020-04-09,589,3,16,570
"Latvia",2020-04-10,612,3,16,593
"Latvia",2020-04-11,630,3,16,611
"Latvia",2020-04-12,651,5,16,630
"Latvia",2020-04-13,655,5,16,634
"Latvia",2020-04-14,657,5,16,636
"Latvia",2020-04-15,666,5,44,617
"Latvia",2020-04-16,675,5,57,613
"Lebanon",2020-04-01,479,14,43,422
"Lebanon",2020-04-02,494,16,46,432
"Lebanon",2020-04-03,508,17,50,441
"Lebanon",2020-04-04,520,17,54,449
"Lebanon",2020-04-05,527,18,54,455
"Lebanon",2020-04-06,541,19,60,462
"Lebanon",2020-04-07,548,19,62,467
"Lebanon",2020-04-08,576,19,62,495
"Lebanon",2020-04-09,582,19,67,496
"Lebanon",2020-04-10,609,20,76,513
"Lebanon",2020-04-11,619,20,77,522
"Lebanon",2020-04-12,630,20,80,530
"Lebanon",2020-04-13,632,20,80,532
"Lebanon",2020-04-14,641,21,80,540
"Lebanon",2020-04-15,658,21,85,552
"Lebanon",2020-04-16,663,21,86,556
"Liberia",2020-04-01,6,0,0,6
"Liberia",2020-04-02,6,0,0,6
"Liberia",2020-04-03,7,0,0,7
"Liberia",2020-04-04,10,1,3,6
"Liberia",2020-04-05,13,3,3,7
"Liberia",2020-04-06,14,3,3,8
"Liberia",2020-04-07,14,3,3,8
"Liberia",2020-04-08,31,4,3,24
"Liberia",2020-04-09,31,4,3,24
"Liberia",2020-04-10,37,5,3,29
"Liberia",2020-04-11,48,5,3,40
"Liberia",2020-04-12,50,5,3,42
"Liberia",2020-04-13,59,6,4,49
"Liberia",2020-04-14,59,6,4,49
"Liberia",2020-04-15,59,6,4,49
"Liberia",2020-04-16,59,6,4,49
"Libya",2020-04-01,10,0,0,10
"Libya",2020-04-02,11,1,0,10
"Libya",2020-04-03,11,1,0,10
"Libya",2020-04-04,18,1,0,17
"Libya",2020-04-05,18,1,0,17
"Libya",2020-04-06,19,1,1,17
"Libya",2020-04-07,20,1,1,18
"Libya",2020-04-08,21,1,8,12
"Libya",2020-04-09,24,1,8,15
"Libya",2020-04-10,24,1,8,15
"Libya",2020-04-11,24,1,8,15
"Libya",2020-04-12,25,1,9,15
"Libya",2020-04-13,26,1,9,16
"Libya",2020-04-14,35,1,9,25
"Libya",2020-04-15,48,1,9,38
"Libya",2020-04-16,49,1,11,37
"Liechtenstein",2020-04-01,68,0,0,68
"Liechtenstein",2020-04-02,75,0,0,75
"Liechtenstein",2020-04-03,75,0,0,75
"Liechtenstein",2020-04-04,77,1,0,76
"Liechtenstein",2020-04-05,77,1,0,76
"Liechtenstein",2020-04-06,77,1,55,21
"Liechtenstein",2020-04-07,78,1,55,22
"Liechtenstein",2020-04-08,78,1,55,22
"Liechtenstein",2020-04-09,78,1,55,22
"Liechtenstein",2020-04-10,79,1,55,23
"Liechtenstein",2020-04-11,79,1,55,23
"Liechtenstein",2020-04-12,79,1,55,23
"Liechtenstein",2020-04-13,79,1,55,23
"Liechtenstein",2020-04-14,79,1,55,23
"Liechtenstein",2020-04-15,79,1,55,23
"Liechtenstein",2020-04-16,79,1,55,23
"Lithuania",2020-04-01,581,8,7,566
"Lithuania",2020-04-02,649,9,7,633
"Lithuania",2020-04-03,696,9,7,680
"Lithuania",2020-04-04,771,11,7,753
"Lithuania",2020-04-05,811,13,7,791
"Lithuania",2020-04-06,843,15,8,820
"Lithuania",2020-04-07,880,15,8,857
"Lithuania",2020-04-08,912,15,8,889
"Lithuania",2020-04-09,955,16,8,931
"Lithuania",2020-04-10,999,22,54,923
"Lithuania",2020-04-11,1026,23,54,949
"Lithuania",2020-04-12,1053,23,97,933
"Lithuania",2020-04-13,1062,24,101,937
"Lithuania",2020-04-14,1070,29,101,940
"Lithuania",2020-04-15,1091,30,138,923
"Lithuania",2020-04-16,1128,32,178,918
"Luxembourg",2020-04-01,2319,29,80,2210
"Luxembourg",2020-04-02,2487,30,80,2377
"Luxembourg",2020-04-03,2612,31,500,2081
"Luxembourg",2020-04-04,2729,31,500,2198
"Luxembourg",2020-04-05,2804,36,500,2268
"Luxembourg",2020-04-06,2843,41,500,2302
"Luxembourg",2020-04-07,2970,44,500,2426
"Luxembourg",2020-04-08,3034,46,500,2488
"Luxembourg",2020-04-09,3115,52,500,2563
"Luxembourg",2020-04-10,3223,54,500,2669
"Luxembourg",2020-04-11,3270,62,500,2708
"Luxembourg",2020-04-12,3281,66,500,2715
"Luxembourg",2020-04-13,3292,69,500,2723
"Luxembourg",2020-04-14,3307,67,500,2740
"Luxembourg",2020-04-15,3373,69,526,2778
"Luxembourg",2020-04-16,3444,69,552,2823
"MS Zaandam",2020-04-01,9,2,0,7
"MS Zaandam",2020-04-02,9,2,0,7
"MS Zaandam",2020-04-03,9,2,0,7
"MS Zaandam",2020-04-04,9,2,0,7
"MS Zaandam",2020-04-05,9,2,0,7
"MS Zaandam",2020-04-06,9,2,0,7
"MS Zaandam",2020-04-07,9,2,0,7
"MS Zaandam",2020-04-08,9,2,0,7
"MS Zaandam",2020-04-09,9,2,0,7
"MS Zaandam",2020-04-10,9,2,0,7
"MS Zaandam",2020-04-11,9,2,0,7
"MS Zaandam",2020-04-12,9,2,0,7
"MS Zaandam",2020-04-13,9,2,0,7
"MS Zaandam",2020-04-14,9,2,0,7
"MS Zaandam",2020-04-15,9,2,0,7
"MS Zaandam",2020-04-16,9,2,0,7
"Madagascar",2020-04-01,57,0,0,57
"Madagascar",2020-04-02,59,0,0,59
"Madagascar",2020-04-03,70,0,0,70
"Madagascar",2020-04-04,70,0,0,70
"Madagascar",2020-04-05,72,0,2,70
"Madagascar",2020-04-06,82,0,2,80
"Madagascar",2020-04-07,88,0,7,81
"Madagascar",2020-04-08,93,0,11,82
"Madagascar",2020-04-09,93,0,11,82
"Madagascar",2020-04-10,93,0,11,82
"Madagascar",2020-04-11,102,0,11,91
"Madagascar",2020-04-12,106,0,20,86
"Madagascar",2020-04-13,106,0,21,85
"Madagascar",2020-04-14,108,0,23,85
"Madagascar",2020-04-15,110,0,29,81
"Madagascar",2020-04-16,111,0,33,78
"Malawi",2020-04-02,3,0,0,3
"Malawi",2020-04-03,3,0,0,3
"Malawi",2020-04-04,4,0,0,4
"Malawi",2020-04-05,4,0,0,4
"Malawi",2020-04-06,5,0,0,5
"Malawi",2020-04-07,8,1,0,7
"Malawi",2020-04-08,8,1,0,7
"Malawi",2020-04-09,8,1,0,7
"Malawi",2020-04-10,9,1,0,8
"Malawi",2020-04-11,12,2,0,10
"Malawi",2020-04-12,13,2,0,11
"Malawi",2020-04-13,16,2,0,14
"Malawi",2020-04-14,16,2,0,14
"Malawi",2020-04-15,16,2,0,14
"Malawi",2020-04-16,16,2,0,14
"Malaysia",2020-04-01,2908,45,645,2218
"Malaysia",2020-04-02,3116,50,767,2299
"Malaysia",2020-04-03,3333,53,827,2453
"Malaysia",2020-04-04,3483,57,915,2511
"Malaysia",2020-04-05,3662,61,1005,2596
"Malaysia",2020-04-06,3793,62,1241,2490
"Malaysia",2020-04-07,3963,63,1321,2579
"Malaysia",2020-04-08,4119,65,1487,2567
"Malaysia",2020-04-09,4228,67,1608,2553
"Malaysia",2020-04-10,4346,70,1830,2446
"Malaysia",2020-04-11,4530,73,1995,2462
"Malaysia",2020-04-12,4683,76,2108,2499
"Malaysia",2020-04-13,4817,77,2276,2464
"Malaysia",2020-04-14,4987,82,2478,2427
"Malaysia",2020-04-15,5072,83,2647,2342
"Malaysia",2020-04-16,5182,84,2766,2332
"Maldives",2020-04-01,19,0,13,6
"Maldives",2020-04-02,19,0,13,6
"Maldives",2020-04-03,19,0,13,6
"Maldives",2020-04-04,19,0,13,6
"Maldives",2020-04-05,19,0,13,6
"Maldives",2020-04-06,19,0,13,6
"Maldives",2020-04-07,19,0,13,6
"Maldives",2020-04-08,19,0,13,6
"Maldives",2020-04-09,19,0,13,6
"Maldives",2020-04-10,19,0,13,6
"Maldives",2020-04-11,19,0,13,6
"Maldives",2020-04-12,20,0,14,6
"Maldives",2020-04-13,20,0,14,6
"Maldives",2020-04-14,20,0,16,4
"Maldives",2020-04-15,22,0,16,6
"Maldives",2020-04-16,25,0,16,9
"Mali",2020-04-01,31,3,0,28
"Mali",2020-04-02,36,3,0,33
"Mali",2020-04-03,39,3,0,36
"Mali",2020-04-04,41,3,1,37
"Mali",2020-04-05,45,5,1,39
"Mali",2020-04-06,47,5,9,33
"Mali",2020-04-07,56,5,12,39
"Mali",2020-04-08,59,7,16,36
"Mali",2020-04-09,74,7,22,45
"Mali",2020-04-10,87,7,22,58
"Mali",2020-04-11,87,7,22,58
"Mali",2020-04-12,105,9,22,74
"Mali",2020-04-13,123,10,26,87
"Mali",2020-04-14,144,13,34,97
"Mali",2020-04-15,148,13,34,101
"Mali",2020-04-16,171,13,34,124
"Malta",2020-04-01,188,0,2,186
"Malta",2020-04-02,196,0,2,194
"Malta",2020-04-03,202,0,2,200
"Malta",2020-04-04,213,0,2,211
"Malta",2020-04-05,227,0,5,222
"Malta",2020-04-06,241,0,5,236
"Malta",2020-04-07,293,0,5,288
"Malta",2020-04-08,299,1,16,282
"Malta",2020-04-09,337,2,16,319
"Malta",2020-04-10,350,2,16,332
"Malta",2020-04-11,370,3,16,351
"Malta",2020-04-12,378,3,44,331
"Malta",2020-04-13,384,3,44,337
"Malta",2020-04-14,393,3,44,346
"Malta",2020-04-15,399,3,44,352
"Malta",2020-04-16,412,3,82,327
"Mauritania",2020-04-01,6,1,2,3
"Mauritania",2020-04-02,6,1,2,3
"Mauritania",2020-04-03,6,1,2,3
"Mauritania",2020-04-04,6,1,2,3
"Mauritania",2020-04-05,6,1,2,3
"Mauritania",2020-04-06,6,1,2,3
"Mauritania",2020-04-07,6,1,2,3
"Mauritania",2020-04-08,6,1,2,3
"Mauritania",2020-04-09,7,1,2,4
"Mauritania",2020-04-10,7,1,2,4
"Mauritania",2020-04-11,7,1,2,4
"Mauritania",2020-04-12,7,1,2,4
"Mauritania",2020-04-13,7,1,2,4
"Mauritania",2020-04-14,7,1,2,4
"Mauritania",2020-04-15,7,1,2,4
"Mauritania",2020-04-16,7,1,2,4
"Mauritius",2020-04-01,161,6,0,155
"Mauritius",2020-04-02,169,7,0,162
"Mauritius",2020-04-03,186,7,0,179
"Mauritius",2020-04-04,196,7,7,182
"Mauritius",2020-04-05,227,7,7,213
"Mauritius",2020-04-06,244,7,7,230
"Mauritius",2020-04-07,268,7,8,253
"Mauritius",2020-04-08,273,7,19,247
"Mauritius",2020-04-09,314,7,23,284
"Mauritius",2020-04-10,318,9,23,286
"Mauritius",2020-04-11,319,9,28,282
"Mauritius",2020-04-12,324,9,42,273
"Mauritius",2020-04-13,324,9,42,273
"Mauritius",2020-04-14,324,9,51,264
"Mauritius",2020-04-15,324,9,65,250
"Mauritius",2020-04-16,324,9,81,234
"Mexico",2020-04-01,1215,29,35,1151
"Mexico",2020-04-02,1378,37,35,1306
"Mexico",2020-04-03,1510,50,633,827
"Mexico",2020-04-04,1688,60,633,995
"Mexico",2020-04-05,1890,79,633,1178
"Mexico",2020-04-06,2143,94,633,1416
"Mexico",2020-04-07,2439,125,633,1681
"Mexico",2020-04-08,2785,141,633,2011
"Mexico",2020-04-09,3181,174,633,2374
"Mexico",2020-04-10,3441,194,633,2614
"Mexico",2020-04-11,3844,233,633,2978
"Mexico",2020-04-12,4219,273,1772,2174
"Mexico",2020-04-13,4661,296,1843,2522
"Mexico",2020-04-14,5014,332,1964,2718
"Mexico",2020-04-15,5399,406,2125,2868
"Mexico",2020-04-16,5847,449,2125,3273
"Moldova",2020-04-01,423,5,23,395
"Moldova",2020-04-02,505,6,23,476
"Moldova",2020-04-03,591,8,26,557
"Moldova",2020-04-04,752,12,29,711
"Moldova",2020-04-05,864,15,30,819
"Moldova",2020-04-06,965,19,37,909
"Moldova",2020-04-07,1056,22,40,994
"Moldova",2020-04-08,1174,27,40,1107
"Moldova",2020-04-09,1289,29,50,1210
"Moldova",2020-04-10,1438,29,56,1353
"Moldova",2020-04-11,1560,30,75,1455
"Moldova",2020-04-12,1662,31,94,1537
"Moldova",2020-04-13,1712,35,107,1570
"Moldova",2020-04-14,1934,40,134,1760
"Moldova",2020-04-15,2049,46,171,1832
